embedding_model,topic_id,topic_label,document_id,score
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,121,
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,125,
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,128,
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,130,
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,135,
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,137,
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,139,
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,141,
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,142,
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,143,
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,145,
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,150,
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,152,
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,153,
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,156,
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,157,
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,158,
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,161,
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,163,
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,164,
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,166,
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,170,
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,176,
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,179,
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,186,
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,188,
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,189,
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,192,
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,195,
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,198,
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,206,
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,207,
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,208,
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,217,
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,218,
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,222,
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,227,
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,229,
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,232,
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,239,
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,245,
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,249,
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,251,
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,252,
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,253,
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,256,
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,258,
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,259,
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,267,
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,268,
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,269,
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,270,
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,274,
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,277,
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,280,
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,281,
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,283,
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,286,
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,287,
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,291,
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,292,
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,309,
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,311,
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,314,
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,327,
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,332,
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,333,
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,335,
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,336,
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,339,
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,340,
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,344,
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,350,
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,351,
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,355,
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,358,
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,359,
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,363,
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,365,
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,366,
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,371,
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,373,
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,374,
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,378,
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,387,
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,389,
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,390,
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,395,
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,396,
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,401,
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,422,
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,429,
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,430,
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,432,
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,433,
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,442,
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,444,
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,445,
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,446,
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,451,
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,455,
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,462,
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,463,
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,476,
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,482,
all-MiniLM-L6-v2,-1,Misinformation & Propaganda,490,
all-MiniLM-L6-v2,0,Misinformation & Propaganda,9,
all-MiniLM-L6-v2,0,Misinformation & Propaganda,16,
all-MiniLM-L6-v2,0,Misinformation & Propaganda,29,
all-MiniLM-L6-v2,0,Misinformation & Propaganda,31,
all-MiniLM-L6-v2,0,Misinformation & Propaganda,67,
all-MiniLM-L6-v2,0,Misinformation & Propaganda,74,
all-MiniLM-L6-v2,0,Misinformation & Propaganda,81,
all-MiniLM-L6-v2,0,Misinformation & Propaganda,89,
all-MiniLM-L6-v2,0,Misinformation & Propaganda,94,
all-MiniLM-L6-v2,0,Misinformation & Propaganda,98,
all-MiniLM-L6-v2,0,Misinformation & Propaganda,144,
all-MiniLM-L6-v2,0,Misinformation & Propaganda,148,
all-MiniLM-L6-v2,0,Misinformation & Propaganda,159,
all-MiniLM-L6-v2,0,Misinformation & Propaganda,181,
all-MiniLM-L6-v2,0,Misinformation & Propaganda,184,
all-MiniLM-L6-v2,0,Misinformation & Propaganda,201,
all-MiniLM-L6-v2,0,Misinformation & Propaganda,216,
all-MiniLM-L6-v2,0,Misinformation & Propaganda,236,
all-MiniLM-L6-v2,0,Misinformation & Propaganda,238,
all-MiniLM-L6-v2,0,Misinformation & Propaganda,248,
all-MiniLM-L6-v2,0,Misinformation & Propaganda,255,
all-MiniLM-L6-v2,0,Misinformation & Propaganda,263,
all-MiniLM-L6-v2,0,Misinformation & Propaganda,264,
all-MiniLM-L6-v2,0,Misinformation & Propaganda,326,
all-MiniLM-L6-v2,0,Misinformation & Propaganda,391,
all-MiniLM-L6-v2,1,Fact-Checking & Verification,0,
all-MiniLM-L6-v2,1,Fact-Checking & Verification,25,
all-MiniLM-L6-v2,1,Fact-Checking & Verification,26,
all-MiniLM-L6-v2,1,Fact-Checking & Verification,41,
all-MiniLM-L6-v2,1,Fact-Checking & Verification,48,
all-MiniLM-L6-v2,1,Fact-Checking & Verification,132,
all-MiniLM-L6-v2,1,Fact-Checking & Verification,203,
all-MiniLM-L6-v2,1,Fact-Checking & Verification,209,
all-MiniLM-L6-v2,1,Fact-Checking & Verification,357,
all-MiniLM-L6-v2,1,Fact-Checking & Verification,382,
all-MiniLM-L6-v2,1,Fact-Checking & Verification,386,
all-MiniLM-L6-v2,1,Fact-Checking & Verification,417,
all-MiniLM-L6-v2,1,Fact-Checking & Verification,454,
all-MiniLM-L6-v2,1,Fact-Checking & Verification,478,
all-MiniLM-L6-v2,1,Fact-Checking & Verification,483,
all-MiniLM-L6-v2,1,Fact-Checking & Verification,488,
all-MiniLM-L6-v2,2,"evidence, graph",39,
all-MiniLM-L6-v2,2,"evidence, graph",46,
all-MiniLM-L6-v2,2,"evidence, graph",115,
all-MiniLM-L6-v2,2,"evidence, graph",147,
all-MiniLM-L6-v2,2,"evidence, graph",212,
all-MiniLM-L6-v2,2,"evidence, graph",214,
all-MiniLM-L6-v2,2,"evidence, graph",223,
all-MiniLM-L6-v2,2,"evidence, graph",298,
all-MiniLM-L6-v2,2,"evidence, graph",299,
all-MiniLM-L6-v2,2,"evidence, graph",300,
all-MiniLM-L6-v2,2,"evidence, graph",301,
all-MiniLM-L6-v2,2,"evidence, graph",303,
all-MiniLM-L6-v2,2,"evidence, graph",343,
all-MiniLM-L6-v2,2,"evidence, graph",345,
all-MiniLM-L6-v2,2,"evidence, graph",376,
all-MiniLM-L6-v2,2,"evidence, graph",377,
all-MiniLM-L6-v2,3,Misinformation & Propaganda,23,
all-MiniLM-L6-v2,3,Misinformation & Propaganda,95,
all-MiniLM-L6-v2,3,Misinformation & Propaganda,178,
all-MiniLM-L6-v2,3,Misinformation & Propaganda,204,
all-MiniLM-L6-v2,3,Misinformation & Propaganda,224,
all-MiniLM-L6-v2,3,Misinformation & Propaganda,234,
all-MiniLM-L6-v2,3,Misinformation & Propaganda,250,
all-MiniLM-L6-v2,3,Misinformation & Propaganda,261,
all-MiniLM-L6-v2,3,Misinformation & Propaganda,265,
all-MiniLM-L6-v2,3,Misinformation & Propaganda,295,
all-MiniLM-L6-v2,3,Misinformation & Propaganda,315,
all-MiniLM-L6-v2,3,Misinformation & Propaganda,325,
all-MiniLM-L6-v2,3,Misinformation & Propaganda,334,
all-MiniLM-L6-v2,3,Misinformation & Propaganda,372,
all-MiniLM-L6-v2,3,Misinformation & Propaganda,475,
all-MiniLM-L6-v2,4,Fact-Checking & Verification,28,
all-MiniLM-L6-v2,4,Fact-Checking & Verification,38,
all-MiniLM-L6-v2,4,Fact-Checking & Verification,103,
all-MiniLM-L6-v2,4,Fact-Checking & Verification,109,
all-MiniLM-L6-v2,4,Fact-Checking & Verification,118,
all-MiniLM-L6-v2,4,Fact-Checking & Verification,187,
all-MiniLM-L6-v2,4,Fact-Checking & Verification,297,
all-MiniLM-L6-v2,4,Fact-Checking & Verification,348,
all-MiniLM-L6-v2,4,Fact-Checking & Verification,381,
all-MiniLM-L6-v2,4,Fact-Checking & Verification,383,
all-MiniLM-L6-v2,4,Fact-Checking & Verification,411,
all-MiniLM-L6-v2,4,Fact-Checking & Verification,436,
all-MiniLM-L6-v2,4,Fact-Checking & Verification,453,
all-MiniLM-L6-v2,4,Fact-Checking & Verification,464,
all-MiniLM-L6-v2,4,Fact-Checking & Verification,466,
all-MiniLM-L6-v2,5,"discovery, truth",306,
all-MiniLM-L6-v2,5,"discovery, truth",392,
all-MiniLM-L6-v2,5,"discovery, truth",397,
all-MiniLM-L6-v2,5,"discovery, truth",408,
all-MiniLM-L6-v2,5,"discovery, truth",424,
all-MiniLM-L6-v2,5,"discovery, truth",458,
all-MiniLM-L6-v2,5,"discovery, truth",467,
all-MiniLM-L6-v2,5,"discovery, truth",469,
all-MiniLM-L6-v2,5,"discovery, truth",471,
all-MiniLM-L6-v2,5,"discovery, truth",472,
all-MiniLM-L6-v2,5,"discovery, truth",473,
all-MiniLM-L6-v2,5,"discovery, truth",479,
all-MiniLM-L6-v2,5,"discovery, truth",485,
all-MiniLM-L6-v2,5,"discovery, truth",486,
all-MiniLM-L6-v2,6,"task, lab",282,
all-MiniLM-L6-v2,6,"task, lab",296,
all-MiniLM-L6-v2,6,"task, lab",342,
all-MiniLM-L6-v2,6,"task, lab",360,
all-MiniLM-L6-v2,6,"task, lab",379,
all-MiniLM-L6-v2,6,"task, lab",384,
all-MiniLM-L6-v2,6,"task, lab",385,
all-MiniLM-L6-v2,6,"task, lab",388,
all-MiniLM-L6-v2,6,"task, lab",399,
all-MiniLM-L6-v2,6,"task, lab",415,
all-MiniLM-L6-v2,6,"task, lab",428,
all-MiniLM-L6-v2,6,"task, lab",438,
all-MiniLM-L6-v2,6,"task, lab",452,
all-MiniLM-L6-v2,7,Credibility Assessment,1,
all-MiniLM-L6-v2,7,Credibility Assessment,2,
all-MiniLM-L6-v2,7,Credibility Assessment,220,
all-MiniLM-L6-v2,7,Credibility Assessment,284,
all-MiniLM-L6-v2,7,Credibility Assessment,369,
all-MiniLM-L6-v2,7,Credibility Assessment,380,
all-MiniLM-L6-v2,7,Credibility Assessment,406,
all-MiniLM-L6-v2,7,Credibility Assessment,407,
all-MiniLM-L6-v2,7,Credibility Assessment,443,
all-MiniLM-L6-v2,7,Credibility Assessment,480,
all-MiniLM-L6-v2,7,Credibility Assessment,491,
all-MiniLM-L6-v2,7,Credibility Assessment,492,
all-MiniLM-L6-v2,7,Credibility Assessment,493,
all-MiniLM-L6-v2,8,Misinformation & Propaganda,34,
all-MiniLM-L6-v2,8,Misinformation & Propaganda,65,
all-MiniLM-L6-v2,8,Misinformation & Propaganda,91,
all-MiniLM-L6-v2,8,Misinformation & Propaganda,180,
all-MiniLM-L6-v2,8,Misinformation & Propaganda,183,
all-MiniLM-L6-v2,8,Misinformation & Propaganda,191,
all-MiniLM-L6-v2,8,Misinformation & Propaganda,244,
all-MiniLM-L6-v2,8,Misinformation & Propaganda,260,
all-MiniLM-L6-v2,8,Misinformation & Propaganda,262,
all-MiniLM-L6-v2,8,Misinformation & Propaganda,310,
all-MiniLM-L6-v2,8,Misinformation & Propaganda,316,
all-MiniLM-L6-v2,8,Misinformation & Propaganda,318,
all-MiniLM-L6-v2,8,Misinformation & Propaganda,361,
all-MiniLM-L6-v2,9,Misinformation & Propaganda,32,
all-MiniLM-L6-v2,9,Misinformation & Propaganda,61,
all-MiniLM-L6-v2,9,Misinformation & Propaganda,77,
all-MiniLM-L6-v2,9,Misinformation & Propaganda,93,
all-MiniLM-L6-v2,9,Misinformation & Propaganda,182,
all-MiniLM-L6-v2,9,Misinformation & Propaganda,193,
all-MiniLM-L6-v2,9,Misinformation & Propaganda,196,
all-MiniLM-L6-v2,9,Misinformation & Propaganda,247,
all-MiniLM-L6-v2,9,Misinformation & Propaganda,320,
all-MiniLM-L6-v2,9,Misinformation & Propaganda,331,
all-MiniLM-L6-v2,9,Misinformation & Propaganda,367,
all-MiniLM-L6-v2,9,Misinformation & Propaganda,403,
all-MiniLM-L6-v2,10,"images, image",15,
all-MiniLM-L6-v2,10,"images, image",18,
all-MiniLM-L6-v2,10,"images, image",36,
all-MiniLM-L6-v2,10,"images, image",151,
all-MiniLM-L6-v2,10,"images, image",175,
all-MiniLM-L6-v2,10,"images, image",235,
all-MiniLM-L6-v2,10,"images, image",362,
all-MiniLM-L6-v2,10,"images, image",404,
all-MiniLM-L6-v2,10,"images, image",405,
all-MiniLM-L6-v2,10,"images, image",435,
all-MiniLM-L6-v2,10,"images, image",460,
all-MiniLM-L6-v2,10,"images, image",474,
all-MiniLM-L6-v2,11,Rumor on Social Media,116,
all-MiniLM-L6-v2,11,Rumor on Social Media,237,
all-MiniLM-L6-v2,11,Rumor on Social Media,254,
all-MiniLM-L6-v2,11,Rumor on Social Media,273,
all-MiniLM-L6-v2,11,Rumor on Social Media,304,
all-MiniLM-L6-v2,11,Rumor on Social Media,338,
all-MiniLM-L6-v2,11,Rumor on Social Media,353,
all-MiniLM-L6-v2,11,Rumor on Social Media,410,
all-MiniLM-L6-v2,11,Rumor on Social Media,419,
all-MiniLM-L6-v2,11,Rumor on Social Media,420,
all-MiniLM-L6-v2,11,Rumor on Social Media,456,
all-MiniLM-L6-v2,12,Crowdsourced Analysis,4,
all-MiniLM-L6-v2,12,Crowdsourced Analysis,5,
all-MiniLM-L6-v2,12,Crowdsourced Analysis,6,
all-MiniLM-L6-v2,12,Crowdsourced Analysis,11,
all-MiniLM-L6-v2,12,Crowdsourced Analysis,221,
all-MiniLM-L6-v2,12,Crowdsourced Analysis,302,
all-MiniLM-L6-v2,12,Crowdsourced Analysis,323,
all-MiniLM-L6-v2,12,Crowdsourced Analysis,347,
all-MiniLM-L6-v2,12,Crowdsourced Analysis,447,
all-MiniLM-L6-v2,12,Crowdsourced Analysis,477,
all-MiniLM-L6-v2,13,Misinformation & Propaganda,86,
all-MiniLM-L6-v2,13,Misinformation & Propaganda,90,
all-MiniLM-L6-v2,13,Misinformation & Propaganda,149,
all-MiniLM-L6-v2,13,Misinformation & Propaganda,199,
all-MiniLM-L6-v2,13,Misinformation & Propaganda,205,
all-MiniLM-L6-v2,13,Misinformation & Propaganda,266,
all-MiniLM-L6-v2,13,Misinformation & Propaganda,305,
all-MiniLM-L6-v2,13,Misinformation & Propaganda,341,
all-MiniLM-L6-v2,13,Misinformation & Propaganda,364,
all-MiniLM-L6-v2,13,Misinformation & Propaganda,412,
all-MiniLM-L6-v2,14,Journalism & Media Studies,7,
all-MiniLM-L6-v2,14,Journalism & Media Studies,10,
all-MiniLM-L6-v2,14,Journalism & Media Studies,154,
all-MiniLM-L6-v2,14,Journalism & Media Studies,200,
all-MiniLM-L6-v2,14,Journalism & Media Studies,354,
all-MiniLM-L6-v2,14,Journalism & Media Studies,394,
all-MiniLM-L6-v2,14,Journalism & Media Studies,398,
all-MiniLM-L6-v2,14,Journalism & Media Studies,437,
all-MiniLM-L6-v2,14,Journalism & Media Studies,470,
all-MiniLM-L6-v2,15,Misinformation & Propaganda,33,
all-MiniLM-L6-v2,15,Misinformation & Propaganda,42,
all-MiniLM-L6-v2,15,Misinformation & Propaganda,55,
all-MiniLM-L6-v2,15,Misinformation & Propaganda,60,
all-MiniLM-L6-v2,15,Misinformation & Propaganda,68,
all-MiniLM-L6-v2,15,Misinformation & Propaganda,213,
all-MiniLM-L6-v2,15,Misinformation & Propaganda,219,
all-MiniLM-L6-v2,15,Misinformation & Propaganda,294,
all-MiniLM-L6-v2,15,Misinformation & Propaganda,313,
all-MiniLM-L6-v2,16,"retrieval, fever",202,
all-MiniLM-L6-v2,16,"retrieval, fever",210,
all-MiniLM-L6-v2,16,"retrieval, fever",231,
all-MiniLM-L6-v2,16,"retrieval, fever",293,
all-MiniLM-L6-v2,16,"retrieval, fever",307,
all-MiniLM-L6-v2,16,"retrieval, fever",308,
all-MiniLM-L6-v2,16,"retrieval, fever",426,
all-MiniLM-L6-v2,16,"retrieval, fever",427,
all-MiniLM-L6-v2,17,Misinformation & Propaganda,88,
all-MiniLM-L6-v2,17,Misinformation & Propaganda,173,
all-MiniLM-L6-v2,17,Misinformation & Propaganda,197,
all-MiniLM-L6-v2,17,Misinformation & Propaganda,243,
all-MiniLM-L6-v2,17,Misinformation & Propaganda,319,
all-MiniLM-L6-v2,17,Misinformation & Propaganda,349,
all-MiniLM-L6-v2,17,Misinformation & Propaganda,402,
all-MiniLM-L6-v2,17,Misinformation & Propaganda,421,
all-MiniLM-L6-v2,18,"interpretability, automated",43,
all-MiniLM-L6-v2,18,"interpretability, automated",54,
all-MiniLM-L6-v2,18,"interpretability, automated",211,
all-MiniLM-L6-v2,18,"interpretability, automated",226,
all-MiniLM-L6-v2,18,"interpretability, automated",278,
all-MiniLM-L6-v2,18,"interpretability, automated",425,
all-MiniLM-L6-v2,18,"interpretability, automated",448,
all-MiniLM-L6-v2,18,"interpretability, automated",450,
all-MiniLM-L6-v2,19,"motive, recognition",21,
all-MiniLM-L6-v2,19,"motive, recognition",102,
all-MiniLM-L6-v2,19,"motive, recognition",271,
all-MiniLM-L6-v2,19,"motive, recognition",272,
all-MiniLM-L6-v2,19,"motive, recognition",312,
all-MiniLM-L6-v2,19,"motive, recognition",375,
all-MiniLM-L6-v2,19,"motive, recognition",459,
all-MiniLM-L6-v2,19,"motive, recognition",494,
all-MiniLM-L6-v2,20,Fact-Checking & Verification,30,
all-MiniLM-L6-v2,20,Fact-Checking & Verification,104,
all-MiniLM-L6-v2,20,Fact-Checking & Verification,126,
all-MiniLM-L6-v2,20,Fact-Checking & Verification,140,
all-MiniLM-L6-v2,20,Fact-Checking & Verification,155,
all-MiniLM-L6-v2,20,Fact-Checking & Verification,215,
all-MiniLM-L6-v2,20,Fact-Checking & Verification,279,
all-MiniLM-L6-v2,20,Fact-Checking & Verification,461,
all-MiniLM-L6-v2,21,Fact-Checking & Verification,57,
all-MiniLM-L6-v2,21,Fact-Checking & Verification,162,
all-MiniLM-L6-v2,21,Fact-Checking & Verification,225,
all-MiniLM-L6-v2,21,Fact-Checking & Verification,240,
all-MiniLM-L6-v2,21,Fact-Checking & Verification,439,
all-MiniLM-L6-v2,21,Fact-Checking & Verification,465,
all-MiniLM-L6-v2,21,Fact-Checking & Verification,489,
all-MiniLM-L6-v2,22,Misinformation & Propaganda,62,
all-MiniLM-L6-v2,22,Misinformation & Propaganda,83,
all-MiniLM-L6-v2,22,Misinformation & Propaganda,84,
all-MiniLM-L6-v2,22,Misinformation & Propaganda,122,
all-MiniLM-L6-v2,22,Misinformation & Propaganda,165,
all-MiniLM-L6-v2,22,Misinformation & Propaganda,169,
all-MiniLM-L6-v2,22,Misinformation & Propaganda,400,
all-MiniLM-L6-v2,23,Misinformation & Propaganda,66,
all-MiniLM-L6-v2,23,Misinformation & Propaganda,96,
all-MiniLM-L6-v2,23,Misinformation & Propaganda,167,
all-MiniLM-L6-v2,23,Misinformation & Propaganda,242,
all-MiniLM-L6-v2,23,Misinformation & Propaganda,257,
all-MiniLM-L6-v2,23,Misinformation & Propaganda,322,
all-MiniLM-L6-v2,23,Misinformation & Propaganda,368,
all-MiniLM-L6-v2,24,Fact-Checking & Verification,413,
all-MiniLM-L6-v2,24,Fact-Checking & Verification,414,
all-MiniLM-L6-v2,24,Fact-Checking & Verification,416,
all-MiniLM-L6-v2,24,Fact-Checking & Verification,418,
all-MiniLM-L6-v2,24,Fact-Checking & Verification,431,
all-MiniLM-L6-v2,24,Fact-Checking & Verification,449,
all-MiniLM-L6-v2,24,Fact-Checking & Verification,484,
all-MiniLM-L6-v2,25,"claimevidence, labeled",3,
all-MiniLM-L6-v2,25,"claimevidence, labeled",22,
all-MiniLM-L6-v2,25,"claimevidence, labeled",101,
all-MiniLM-L6-v2,25,"claimevidence, labeled",110,
all-MiniLM-L6-v2,25,"claimevidence, labeled",136,
all-MiniLM-L6-v2,25,"claimevidence, labeled",228,
all-MiniLM-L6-v2,25,"claimevidence, labeled",290,
all-MiniLM-L6-v2,26,"learning, machine",56,
all-MiniLM-L6-v2,26,"learning, machine",72,
all-MiniLM-L6-v2,26,"learning, machine",75,
all-MiniLM-L6-v2,26,"learning, machine",146,
all-MiniLM-L6-v2,26,"learning, machine",171,
all-MiniLM-L6-v2,26,"learning, machine",177,
all-MiniLM-L6-v2,27,Fact-Checking & Verification,8,
all-MiniLM-L6-v2,27,Fact-Checking & Verification,14,
all-MiniLM-L6-v2,27,Fact-Checking & Verification,19,
all-MiniLM-L6-v2,27,Fact-Checking & Verification,24,
all-MiniLM-L6-v2,27,Fact-Checking & Verification,288,
all-MiniLM-L6-v2,27,Fact-Checking & Verification,346,
all-MiniLM-L6-v2,28,"checking, multiclaim",44,
all-MiniLM-L6-v2,28,"checking, multiclaim",47,
all-MiniLM-L6-v2,28,"checking, multiclaim",230,
all-MiniLM-L6-v2,28,"checking, multiclaim",289,
all-MiniLM-L6-v2,28,"checking, multiclaim",356,
all-MiniLM-L6-v2,28,"checking, multiclaim",468,
all-MiniLM-L6-v2,29,Fact-Checking & Verification,106,
all-MiniLM-L6-v2,29,Fact-Checking & Verification,107,
all-MiniLM-L6-v2,29,Fact-Checking & Verification,124,
all-MiniLM-L6-v2,29,Fact-Checking & Verification,127,
all-MiniLM-L6-v2,29,Fact-Checking & Verification,131,
all-MiniLM-L6-v2,29,Fact-Checking & Verification,133,
all-MiniLM-L6-v2,30,"facts, urref",423,
all-MiniLM-L6-v2,30,"facts, urref",434,
all-MiniLM-L6-v2,30,"facts, urref",440,
all-MiniLM-L6-v2,30,"facts, urref",441,
all-MiniLM-L6-v2,30,"facts, urref",457,
all-MiniLM-L6-v2,30,"facts, urref",481,
all-MiniLM-L6-v2,31,"reviews, opinions",160,
all-MiniLM-L6-v2,31,"reviews, opinions",328,
