embedding_model,topic_id,topic_label,document_id,score
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,73,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,74,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,75,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,76,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,78,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,80,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,82,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,83,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,87,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,89,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,90,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,91,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,92,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,96,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,97,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,98,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,100,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,102,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,104,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,105,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,107,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,108,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,110,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,114,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,115,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,121,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,122,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,125,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,127,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,128,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,129,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,133,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,137,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,138,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,139,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,140,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,142,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,143,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,145,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,146,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,149,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,151,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,155,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,156,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,159,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,160,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,161,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,163,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,165,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,168,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,176,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,177,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,184,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,185,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,195,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,199,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,202,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,203,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,204,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,206,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,207,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,208,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,209,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,211,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,213,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,214,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,215,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,216,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,218,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,220,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,226,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,227,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,233,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,236,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,240,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,251,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,255,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,256,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,258,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,259,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,260,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,263,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,267,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,270,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,271,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,272,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,273,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,278,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,279,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,280,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,281,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,282,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,285,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,287,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,294,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,296,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,297,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,307,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,308,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,309,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,312,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,314,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,317,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,320,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,322,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,324,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,328,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,329,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,335,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,337,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,341,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,343,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,348,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,349,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,350,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,352,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,354,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,358,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,359,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,361,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,368,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,371,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,375,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,377,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,378,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,379,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,384,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,385,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,386,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,388,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,390,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,393,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,395,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,396,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,400,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,402,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,411,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,413,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,417,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,422,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,424,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,428,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,430,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,431,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,437,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,441,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,442,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,450,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,452,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,457,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,459,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,460,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,462,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,465,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,475,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,478,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,479,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,480,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,483,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,489,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,490,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,492,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,494,
paraphrase-MiniLM-L6-v2,0,Misinformation & Propaganda,17,
paraphrase-MiniLM-L6-v2,0,Misinformation & Propaganda,34,
paraphrase-MiniLM-L6-v2,0,Misinformation & Propaganda,61,
paraphrase-MiniLM-L6-v2,0,Misinformation & Propaganda,81,
paraphrase-MiniLM-L6-v2,0,Misinformation & Propaganda,85,
paraphrase-MiniLM-L6-v2,0,Misinformation & Propaganda,93,
paraphrase-MiniLM-L6-v2,0,Misinformation & Propaganda,141,
paraphrase-MiniLM-L6-v2,0,Misinformation & Propaganda,150,
paraphrase-MiniLM-L6-v2,0,Misinformation & Propaganda,186,
paraphrase-MiniLM-L6-v2,0,Misinformation & Propaganda,194,
paraphrase-MiniLM-L6-v2,0,Misinformation & Propaganda,196,
paraphrase-MiniLM-L6-v2,0,Misinformation & Propaganda,239,
paraphrase-MiniLM-L6-v2,0,Misinformation & Propaganda,245,
paraphrase-MiniLM-L6-v2,0,Misinformation & Propaganda,249,
paraphrase-MiniLM-L6-v2,0,Misinformation & Propaganda,264,
paraphrase-MiniLM-L6-v2,0,Misinformation & Propaganda,295,
paraphrase-MiniLM-L6-v2,0,Misinformation & Propaganda,365,
paraphrase-MiniLM-L6-v2,0,Misinformation & Propaganda,366,
paraphrase-MiniLM-L6-v2,0,Misinformation & Propaganda,367,
paraphrase-MiniLM-L6-v2,0,Misinformation & Propaganda,370,
paraphrase-MiniLM-L6-v2,0,Misinformation & Propaganda,391,
paraphrase-MiniLM-L6-v2,0,Misinformation & Propaganda,451,
paraphrase-MiniLM-L6-v2,1,Misinformation & Propaganda,23,
paraphrase-MiniLM-L6-v2,1,Misinformation & Propaganda,95,
paraphrase-MiniLM-L6-v2,1,Misinformation & Propaganda,171,
paraphrase-MiniLM-L6-v2,1,Misinformation & Propaganda,178,
paraphrase-MiniLM-L6-v2,1,Misinformation & Propaganda,224,
paraphrase-MiniLM-L6-v2,1,Misinformation & Propaganda,225,
paraphrase-MiniLM-L6-v2,1,Misinformation & Propaganda,234,
paraphrase-MiniLM-L6-v2,1,Misinformation & Propaganda,248,
paraphrase-MiniLM-L6-v2,1,Misinformation & Propaganda,250,
paraphrase-MiniLM-L6-v2,1,Misinformation & Propaganda,261,
paraphrase-MiniLM-L6-v2,1,Misinformation & Propaganda,262,
paraphrase-MiniLM-L6-v2,1,Misinformation & Propaganda,265,
paraphrase-MiniLM-L6-v2,1,Misinformation & Propaganda,266,
paraphrase-MiniLM-L6-v2,1,Misinformation & Propaganda,302,
paraphrase-MiniLM-L6-v2,1,Misinformation & Propaganda,315,
paraphrase-MiniLM-L6-v2,1,Misinformation & Propaganda,325,
paraphrase-MiniLM-L6-v2,1,Misinformation & Propaganda,334,
paraphrase-MiniLM-L6-v2,2,Fact-Checking & Verification,38,
paraphrase-MiniLM-L6-v2,2,Fact-Checking & Verification,118,
paraphrase-MiniLM-L6-v2,2,Fact-Checking & Verification,198,
paraphrase-MiniLM-L6-v2,2,Fact-Checking & Verification,201,
paraphrase-MiniLM-L6-v2,2,Fact-Checking & Verification,229,
paraphrase-MiniLM-L6-v2,2,Fact-Checking & Verification,238,
paraphrase-MiniLM-L6-v2,2,Fact-Checking & Verification,268,
paraphrase-MiniLM-L6-v2,2,Fact-Checking & Verification,274,
paraphrase-MiniLM-L6-v2,2,Fact-Checking & Verification,275,
paraphrase-MiniLM-L6-v2,2,Fact-Checking & Verification,276,
paraphrase-MiniLM-L6-v2,2,Fact-Checking & Verification,304,
paraphrase-MiniLM-L6-v2,2,Fact-Checking & Verification,326,
paraphrase-MiniLM-L6-v2,2,Fact-Checking & Verification,338,
paraphrase-MiniLM-L6-v2,2,Fact-Checking & Verification,351,
paraphrase-MiniLM-L6-v2,2,Fact-Checking & Verification,353,
paraphrase-MiniLM-L6-v2,2,Fact-Checking & Verification,420,
paraphrase-MiniLM-L6-v2,2,Fact-Checking & Verification,456,
paraphrase-MiniLM-L6-v2,3,"sources, discovery",43,
paraphrase-MiniLM-L6-v2,3,"sources, discovery",152,
paraphrase-MiniLM-L6-v2,3,"sources, discovery",305,
paraphrase-MiniLM-L6-v2,3,"sources, discovery",336,
paraphrase-MiniLM-L6-v2,3,"sources, discovery",382,
paraphrase-MiniLM-L6-v2,3,"sources, discovery",392,
paraphrase-MiniLM-L6-v2,3,"sources, discovery",397,
paraphrase-MiniLM-L6-v2,3,"sources, discovery",408,
paraphrase-MiniLM-L6-v2,3,"sources, discovery",439,
paraphrase-MiniLM-L6-v2,3,"sources, discovery",454,
paraphrase-MiniLM-L6-v2,3,"sources, discovery",467,
paraphrase-MiniLM-L6-v2,3,"sources, discovery",469,
paraphrase-MiniLM-L6-v2,3,"sources, discovery",473,
paraphrase-MiniLM-L6-v2,3,"sources, discovery",481,
paraphrase-MiniLM-L6-v2,3,"sources, discovery",485,
paraphrase-MiniLM-L6-v2,3,"sources, discovery",487,
paraphrase-MiniLM-L6-v2,4,Misinformation & Propaganda,16,
paraphrase-MiniLM-L6-v2,4,Misinformation & Propaganda,29,
paraphrase-MiniLM-L6-v2,4,Misinformation & Propaganda,62,
paraphrase-MiniLM-L6-v2,4,Misinformation & Propaganda,79,
paraphrase-MiniLM-L6-v2,4,Misinformation & Propaganda,173,
paraphrase-MiniLM-L6-v2,4,Misinformation & Propaganda,197,
paraphrase-MiniLM-L6-v2,4,Misinformation & Propaganda,222,
paraphrase-MiniLM-L6-v2,4,Misinformation & Propaganda,243,
paraphrase-MiniLM-L6-v2,4,Misinformation & Propaganda,246,
paraphrase-MiniLM-L6-v2,4,Misinformation & Propaganda,257,
paraphrase-MiniLM-L6-v2,4,Misinformation & Propaganda,318,
paraphrase-MiniLM-L6-v2,4,Misinformation & Propaganda,319,
paraphrase-MiniLM-L6-v2,4,Misinformation & Propaganda,327,
paraphrase-MiniLM-L6-v2,4,Misinformation & Propaganda,369,
paraphrase-MiniLM-L6-v2,4,Misinformation & Propaganda,421,
paraphrase-MiniLM-L6-v2,4,Misinformation & Propaganda,470,
paraphrase-MiniLM-L6-v2,5,Misinformation & Propaganda,1,
paraphrase-MiniLM-L6-v2,5,Misinformation & Propaganda,10,
paraphrase-MiniLM-L6-v2,5,Misinformation & Propaganda,65,
paraphrase-MiniLM-L6-v2,5,Misinformation & Propaganda,162,
paraphrase-MiniLM-L6-v2,5,Misinformation & Propaganda,169,
paraphrase-MiniLM-L6-v2,5,Misinformation & Propaganda,174,
paraphrase-MiniLM-L6-v2,5,Misinformation & Propaganda,188,
paraphrase-MiniLM-L6-v2,5,Misinformation & Propaganda,200,
paraphrase-MiniLM-L6-v2,5,Misinformation & Propaganda,254,
paraphrase-MiniLM-L6-v2,5,Misinformation & Propaganda,269,
paraphrase-MiniLM-L6-v2,5,Misinformation & Propaganda,310,
paraphrase-MiniLM-L6-v2,5,Misinformation & Propaganda,316,
paraphrase-MiniLM-L6-v2,5,Misinformation & Propaganda,331,
paraphrase-MiniLM-L6-v2,5,Misinformation & Propaganda,404,
paraphrase-MiniLM-L6-v2,6,"evidence, verification",101,
paraphrase-MiniLM-L6-v2,6,"evidence, verification",111,
paraphrase-MiniLM-L6-v2,6,"evidence, verification",131,
paraphrase-MiniLM-L6-v2,6,"evidence, verification",210,
paraphrase-MiniLM-L6-v2,6,"evidence, verification",212,
paraphrase-MiniLM-L6-v2,6,"evidence, verification",232,
paraphrase-MiniLM-L6-v2,6,"evidence, verification",283,
paraphrase-MiniLM-L6-v2,6,"evidence, verification",298,
paraphrase-MiniLM-L6-v2,6,"evidence, verification",299,
paraphrase-MiniLM-L6-v2,6,"evidence, verification",300,
paraphrase-MiniLM-L6-v2,6,"evidence, verification",303,
paraphrase-MiniLM-L6-v2,6,"evidence, verification",340,
paraphrase-MiniLM-L6-v2,6,"evidence, verification",345,
paraphrase-MiniLM-L6-v2,6,"evidence, verification",376,
paraphrase-MiniLM-L6-v2,7,Journalism & Media Studies,50,
paraphrase-MiniLM-L6-v2,7,Journalism & Media Studies,148,
paraphrase-MiniLM-L6-v2,7,Journalism & Media Studies,172,
paraphrase-MiniLM-L6-v2,7,Journalism & Media Studies,175,
paraphrase-MiniLM-L6-v2,7,Journalism & Media Studies,182,
paraphrase-MiniLM-L6-v2,7,Journalism & Media Studies,217,
paraphrase-MiniLM-L6-v2,7,Journalism & Media Studies,235,
paraphrase-MiniLM-L6-v2,7,Journalism & Media Studies,247,
paraphrase-MiniLM-L6-v2,7,Journalism & Media Studies,253,
paraphrase-MiniLM-L6-v2,7,Journalism & Media Studies,362,
paraphrase-MiniLM-L6-v2,7,Journalism & Media Studies,405,
paraphrase-MiniLM-L6-v2,7,Journalism & Media Studies,474,
paraphrase-MiniLM-L6-v2,8,"verification, claim",45,
paraphrase-MiniLM-L6-v2,8,"verification, claim",46,
paraphrase-MiniLM-L6-v2,8,"verification, claim",112,
paraphrase-MiniLM-L6-v2,8,"verification, claim",113,
paraphrase-MiniLM-L6-v2,8,"verification, claim",117,
paraphrase-MiniLM-L6-v2,8,"verification, claim",124,
paraphrase-MiniLM-L6-v2,8,"verification, claim",136,
paraphrase-MiniLM-L6-v2,8,"verification, claim",223,
paraphrase-MiniLM-L6-v2,8,"verification, claim",228,
paraphrase-MiniLM-L6-v2,8,"verification, claim",231,
paraphrase-MiniLM-L6-v2,8,"verification, claim",290,
paraphrase-MiniLM-L6-v2,8,"verification, claim",301,
paraphrase-MiniLM-L6-v2,9,Misinformation & Propaganda,7,
paraphrase-MiniLM-L6-v2,9,Misinformation & Propaganda,64,
paraphrase-MiniLM-L6-v2,9,Misinformation & Propaganda,77,
paraphrase-MiniLM-L6-v2,9,Misinformation & Propaganda,179,
paraphrase-MiniLM-L6-v2,9,Misinformation & Propaganda,193,
paraphrase-MiniLM-L6-v2,9,Misinformation & Propaganda,373,
paraphrase-MiniLM-L6-v2,9,Misinformation & Propaganda,380,
paraphrase-MiniLM-L6-v2,9,Misinformation & Propaganda,443,
paraphrase-MiniLM-L6-v2,9,Misinformation & Propaganda,446,
paraphrase-MiniLM-L6-v2,10,"llms, llm",20,
paraphrase-MiniLM-L6-v2,10,"llms, llm",25,
paraphrase-MiniLM-L6-v2,10,"llms, llm",27,
paraphrase-MiniLM-L6-v2,10,"llms, llm",99,
paraphrase-MiniLM-L6-v2,10,"llms, llm",123,
paraphrase-MiniLM-L6-v2,10,"llms, llm",130,
paraphrase-MiniLM-L6-v2,10,"llms, llm",134,
paraphrase-MiniLM-L6-v2,10,"llms, llm",135,
paraphrase-MiniLM-L6-v2,10,"llms, llm",153,
paraphrase-MiniLM-L6-v2,11,Misinformation & Propaganda,32,
paraphrase-MiniLM-L6-v2,11,Misinformation & Propaganda,84,
paraphrase-MiniLM-L6-v2,11,Misinformation & Propaganda,183,
paraphrase-MiniLM-L6-v2,11,Misinformation & Propaganda,321,
paraphrase-MiniLM-L6-v2,11,Misinformation & Propaganda,332,
paraphrase-MiniLM-L6-v2,11,Misinformation & Propaganda,403,
paraphrase-MiniLM-L6-v2,11,Misinformation & Propaganda,444,
paraphrase-MiniLM-L6-v2,11,Misinformation & Propaganda,445,
paraphrase-MiniLM-L6-v2,12,Misinformation & Propaganda,58,
paraphrase-MiniLM-L6-v2,12,Misinformation & Propaganda,158,
paraphrase-MiniLM-L6-v2,12,Misinformation & Propaganda,190,
paraphrase-MiniLM-L6-v2,12,Misinformation & Propaganda,241,
paraphrase-MiniLM-L6-v2,12,Misinformation & Propaganda,311,
paraphrase-MiniLM-L6-v2,12,Misinformation & Propaganda,363,
paraphrase-MiniLM-L6-v2,12,Misinformation & Propaganda,364,
paraphrase-MiniLM-L6-v2,12,Misinformation & Propaganda,412,
paraphrase-MiniLM-L6-v2,13,Fact-Checking & Verification,132,
paraphrase-MiniLM-L6-v2,13,Fact-Checking & Verification,292,
paraphrase-MiniLM-L6-v2,13,Fact-Checking & Verification,293,
paraphrase-MiniLM-L6-v2,13,Fact-Checking & Verification,346,
paraphrase-MiniLM-L6-v2,13,Fact-Checking & Verification,355,
paraphrase-MiniLM-L6-v2,13,Fact-Checking & Verification,426,
paraphrase-MiniLM-L6-v2,13,Fact-Checking & Verification,427,
paraphrase-MiniLM-L6-v2,13,Fact-Checking & Verification,488,
paraphrase-MiniLM-L6-v2,14,Journalism & Media Studies,154,
paraphrase-MiniLM-L6-v2,14,Journalism & Media Studies,189,
paraphrase-MiniLM-L6-v2,14,Journalism & Media Studies,284,
paraphrase-MiniLM-L6-v2,14,Journalism & Media Studies,339,
paraphrase-MiniLM-L6-v2,14,Journalism & Media Studies,387,
paraphrase-MiniLM-L6-v2,14,Journalism & Media Studies,406,
paraphrase-MiniLM-L6-v2,14,Journalism & Media Studies,455,
paraphrase-MiniLM-L6-v2,14,Journalism & Media Studies,463,
paraphrase-MiniLM-L6-v2,15,"lab, task",286,
paraphrase-MiniLM-L6-v2,15,"lab, task",342,
paraphrase-MiniLM-L6-v2,15,"lab, task",344,
paraphrase-MiniLM-L6-v2,15,"lab, task",360,
paraphrase-MiniLM-L6-v2,15,"lab, task",399,
paraphrase-MiniLM-L6-v2,15,"lab, task",414,
paraphrase-MiniLM-L6-v2,15,"lab, task",415,
paraphrase-MiniLM-L6-v2,15,"lab, task",438,
paraphrase-MiniLM-L6-v2,16,Rumor on Social Media,116,
paraphrase-MiniLM-L6-v2,16,Rumor on Social Media,409,
paraphrase-MiniLM-L6-v2,16,Rumor on Social Media,410,
paraphrase-MiniLM-L6-v2,16,Rumor on Social Media,419,
paraphrase-MiniLM-L6-v2,16,Rumor on Social Media,453,
paraphrase-MiniLM-L6-v2,16,Rumor on Social Media,464,
paraphrase-MiniLM-L6-v2,16,Rumor on Social Media,466,
paraphrase-MiniLM-L6-v2,17,Credibility Assessment,237,
paraphrase-MiniLM-L6-v2,17,Credibility Assessment,277,
paraphrase-MiniLM-L6-v2,17,Credibility Assessment,407,
paraphrase-MiniLM-L6-v2,17,Credibility Assessment,433,
paraphrase-MiniLM-L6-v2,17,Credibility Assessment,476,
