embedding_model,topic_id,topic_label,document_id,score,x,y,density,color,label,cohesive
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,39,,6.173026,13.936124,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,40,,6.7861257,13.498954,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,41,,8.304341,13.375977,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,42,,12.214717,13.927367,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,47,,6.6528015,13.191311,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,51,,10.736241,12.929383,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,52,,8.402641,13.674816,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,53,,12.114393,13.542479,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,54,,9.119781,13.260905,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,56,,12.453246,11.967735,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,57,,12.103444,14.337563,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,59,,12.192,14.303773,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,67,,11.124346,12.731263,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,69,,10.205177,13.622806,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,70,,12.301393,14.490363,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,71,,11.869605,11.817232,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,73,,12.408405,13.418127,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,74,,12.64803,12.703636,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,75,,13.592374,13.185662,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,76,,11.666476,13.774425,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,78,,12.724073,14.1216755,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,80,,10.785673,13.3432255,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,82,,12.416938,12.612059,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,83,,11.668978,14.046773,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,87,,11.3552885,13.532855,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,89,,12.363864,13.698339,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,90,,12.489427,13.526289,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,91,,11.414176,12.966767,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,92,,9.598457,13.743028,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,96,,12.311622,13.49931,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,97,,10.859839,13.510183,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,98,,12.685329,13.528055,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,100,,10.326536,11.947694,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,102,,9.167654,12.953195,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,104,,9.288962,13.136836,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,105,,11.222999,10.3754425,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,107,,7.646271,13.277422,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,108,,7.277597,13.015993,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,110,,7.2637153,13.586333,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,114,,10.877462,12.524978,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,115,,7.9260845,13.490188,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,121,,12.817529,12.580774,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,122,,10.561633,13.457036,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,125,,7.578218,13.448658,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,127,,6.524323,13.474064,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,128,,7.8852015,13.128262,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,129,,7.735442,13.947278,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,133,,7.4353313,12.937644,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,137,,7.095871,13.732672,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,138,,7.4770417,13.120197,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,139,,11.257173,14.031462,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,140,,9.399399,14.094071,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,142,,8.281253,12.673811,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,143,,11.710846,13.573635,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,145,,7.564923,13.700933,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,146,,11.104313,13.900612,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,149,,12.131944,11.812332,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,151,,11.32307,13.61659,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,155,,8.505612,13.38414,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,156,,12.410393,13.882276,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,159,,11.7317505,13.00196,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,160,,11.082718,13.677953,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,161,,12.148388,12.349856,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,163,,9.214207,12.219937,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,165,,11.24942,12.670654,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,168,,12.043813,14.128673,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,176,,12.588635,11.886335,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,177,,12.610945,14.4508095,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,184,,10.996546,13.192152,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,185,,12.467947,12.660198,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,195,,11.257354,13.617419,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,199,,8.56625,13.286796,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,202,,6.718726,13.839272,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,203,,7.2958097,13.035416,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,204,,10.464802,14.316697,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,206,,11.885109,13.893105,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,207,,7.64132,13.200873,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,208,,7.139107,13.080826,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,209,,6.9877605,12.9812975,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,211,,10.199601,14.046532,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,213,,12.271571,13.901236,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,214,,6.2024612,14.0438,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,215,,12.03505,14.150586,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,216,,12.969817,12.214631,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,218,,12.457234,14.403639,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,220,,8.61184,13.094553,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,226,,8.417458,13.092725,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,227,,9.0698,13.813854,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,233,,12.038871,12.399497,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,236,,12.5527115,12.807916,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,240,,8.694349,13.521367,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,251,,12.171903,12.71446,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,255,,12.877488,12.844831,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,256,,11.034121,10.362439,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,258,,12.760817,13.811156,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,259,,11.359285,10.708337,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,260,,12.852898,12.563852,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,263,,11.940442,13.492881,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,267,,11.026311,13.622795,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,270,,10.330523,12.273634,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,271,,9.189242,13.221214,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,272,,9.297045,13.023103,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,273,,11.549701,10.475289,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,278,,7.3677797,14.011575,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,279,,11.812362,14.242663,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,280,,8.233796,13.012752,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,281,,10.223382,13.212345,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,282,,6.9114285,14.226521,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,285,,8.09363,12.99734,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,287,,10.449833,14.174615,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,294,,12.449997,13.905961,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,296,,7.741441,12.400395,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,297,,11.422118,10.503415,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,307,,7.541897,13.937175,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,308,,8.182304,13.453688,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,309,,12.01639,12.637704,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,312,,10.402476,13.609485,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,314,,10.74107,14.103115,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,317,,12.93344,12.63523,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,320,,11.536138,13.470419,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,322,,12.8186455,14.061182,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,324,,12.044138,12.295107,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,328,,11.013243,12.097786,2.7344415187835693,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765, 1.0)","T-1
2.73",False
