embedding_model,topic_id,topic_label,document_id,score
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,381,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,382,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,383,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,384,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,390,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,393,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,394,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,395,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,396,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,397,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,398,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,402,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,403,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,405,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,421,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,422,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,423,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,427,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,434,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,436,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,441,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,442,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,446,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,450,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,451,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,455,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,457,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,459,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,463,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,466,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,468,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,475,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,476,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,477,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,478,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,480,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,481,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,482,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,483,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,484,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,485,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,486,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,487,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,490,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,491,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,492,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,494,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,495,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,501,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,502,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,504,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,506,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,515,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,517,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,520,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,523,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,526,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,527,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,532,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,533,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,534,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,535,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,536,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,541,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,542,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,543,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,544,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,548,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,549,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,551,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,553,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,555,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,557,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,559,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,561,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,562,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,563,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,566,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,567,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,571,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,572,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,573,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,577,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,578,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,582,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,584,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,587,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,588,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,597,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,601,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,602,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,604,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,605,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,606,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,609,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,611,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,614,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,616,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,619,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,623,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,627,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,628,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,629,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,631,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,633,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,635,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,643,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,644,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,649,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,651,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,652,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,653,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,654,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,656,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,659,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,660,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,663,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,666,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,667,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,672,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,677,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,678,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,679,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,681,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,688,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,691,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,693,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,694,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,696,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,698,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,705,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,708,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,711,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,715,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,716,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,717,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,722,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,724,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,725,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,731,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,733,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,734,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,735,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,736,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,737,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,738,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,741,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,748,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,749,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,750,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,752,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,754,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,759,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,760,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,761,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,762,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,763,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,767,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,768,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,770,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,774,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,775,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,777,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,783,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,784,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,787,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,795,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,796,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,797,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,799,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,800,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,801,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,803,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,806,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,807,
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,811,
paraphrase-MiniLM-L6-v2,0,"health, medical",40,
paraphrase-MiniLM-L6-v2,0,"health, medical",74,
paraphrase-MiniLM-L6-v2,0,"health, medical",82,
paraphrase-MiniLM-L6-v2,0,"health, medical",179,
paraphrase-MiniLM-L6-v2,0,"health, medical",180,
paraphrase-MiniLM-L6-v2,0,"health, medical",196,
paraphrase-MiniLM-L6-v2,0,"health, medical",203,
paraphrase-MiniLM-L6-v2,0,"health, medical",235,
paraphrase-MiniLM-L6-v2,0,"health, medical",387,
paraphrase-MiniLM-L6-v2,0,"health, medical",493,
paraphrase-MiniLM-L6-v2,0,"health, medical",508,
paraphrase-MiniLM-L6-v2,0,"health, medical",547,
paraphrase-MiniLM-L6-v2,0,"health, medical",591,
paraphrase-MiniLM-L6-v2,0,"health, medical",592,
paraphrase-MiniLM-L6-v2,0,"health, medical",655,
paraphrase-MiniLM-L6-v2,0,"health, medical",673,
paraphrase-MiniLM-L6-v2,0,"health, medical",697,
paraphrase-MiniLM-L6-v2,0,"health, medical",776,
paraphrase-MiniLM-L6-v2,0,"health, medical",782,
paraphrase-MiniLM-L6-v2,0,"health, medical",785,
paraphrase-MiniLM-L6-v2,0,"health, medical",790,
paraphrase-MiniLM-L6-v2,0,"health, medical",792,
paraphrase-MiniLM-L6-v2,0,"health, medical",808,
paraphrase-MiniLM-L6-v2,1,Misinformation & Propaganda,6,
paraphrase-MiniLM-L6-v2,1,Misinformation & Propaganda,22,
paraphrase-MiniLM-L6-v2,1,Misinformation & Propaganda,45,
paraphrase-MiniLM-L6-v2,1,Misinformation & Propaganda,49,
paraphrase-MiniLM-L6-v2,1,Misinformation & Propaganda,61,
paraphrase-MiniLM-L6-v2,1,Misinformation & Propaganda,75,
paraphrase-MiniLM-L6-v2,1,Misinformation & Propaganda,83,
paraphrase-MiniLM-L6-v2,1,Misinformation & Propaganda,170,
paraphrase-MiniLM-L6-v2,1,Misinformation & Propaganda,255,
paraphrase-MiniLM-L6-v2,1,Misinformation & Propaganda,262,
paraphrase-MiniLM-L6-v2,1,Misinformation & Propaganda,268,
paraphrase-MiniLM-L6-v2,1,Misinformation & Propaganda,359,
paraphrase-MiniLM-L6-v2,1,Misinformation & Propaganda,372,
paraphrase-MiniLM-L6-v2,1,Misinformation & Propaganda,386,
paraphrase-MiniLM-L6-v2,1,Misinformation & Propaganda,388,
paraphrase-MiniLM-L6-v2,1,Misinformation & Propaganda,401,
paraphrase-MiniLM-L6-v2,1,Misinformation & Propaganda,537,
paraphrase-MiniLM-L6-v2,1,Misinformation & Propaganda,579,
paraphrase-MiniLM-L6-v2,1,Misinformation & Propaganda,583,
paraphrase-MiniLM-L6-v2,1,Misinformation & Propaganda,675,
paraphrase-MiniLM-L6-v2,1,Misinformation & Propaganda,798,
paraphrase-MiniLM-L6-v2,2,Misinformation & Propaganda,131,
paraphrase-MiniLM-L6-v2,2,Misinformation & Propaganda,168,
paraphrase-MiniLM-L6-v2,2,Misinformation & Propaganda,254,
paraphrase-MiniLM-L6-v2,2,Misinformation & Propaganda,280,
paraphrase-MiniLM-L6-v2,2,Misinformation & Propaganda,358,
paraphrase-MiniLM-L6-v2,2,Misinformation & Propaganda,389,
paraphrase-MiniLM-L6-v2,2,Misinformation & Propaganda,392,
paraphrase-MiniLM-L6-v2,2,Misinformation & Propaganda,404,
paraphrase-MiniLM-L6-v2,2,Misinformation & Propaganda,410,
paraphrase-MiniLM-L6-v2,2,Misinformation & Propaganda,413,
paraphrase-MiniLM-L6-v2,2,Misinformation & Propaganda,431,
paraphrase-MiniLM-L6-v2,2,Misinformation & Propaganda,444,
paraphrase-MiniLM-L6-v2,2,Misinformation & Propaganda,448,
paraphrase-MiniLM-L6-v2,2,Misinformation & Propaganda,449,
paraphrase-MiniLM-L6-v2,2,Misinformation & Propaganda,454,
paraphrase-MiniLM-L6-v2,2,Misinformation & Propaganda,467,
paraphrase-MiniLM-L6-v2,2,Misinformation & Propaganda,474,
paraphrase-MiniLM-L6-v2,2,Misinformation & Propaganda,499,
paraphrase-MiniLM-L6-v2,2,Misinformation & Propaganda,509,
paraphrase-MiniLM-L6-v2,2,Misinformation & Propaganda,538,
paraphrase-MiniLM-L6-v2,2,Misinformation & Propaganda,540,
paraphrase-MiniLM-L6-v2,3,Credibility Assessment,15,
paraphrase-MiniLM-L6-v2,3,Credibility Assessment,44,
paraphrase-MiniLM-L6-v2,3,Credibility Assessment,114,
paraphrase-MiniLM-L6-v2,3,Credibility Assessment,173,
paraphrase-MiniLM-L6-v2,3,Credibility Assessment,252,
paraphrase-MiniLM-L6-v2,3,Credibility Assessment,364,
paraphrase-MiniLM-L6-v2,3,Credibility Assessment,503,
paraphrase-MiniLM-L6-v2,3,Credibility Assessment,564,
paraphrase-MiniLM-L6-v2,3,Credibility Assessment,645,
paraphrase-MiniLM-L6-v2,3,Credibility Assessment,668,
paraphrase-MiniLM-L6-v2,3,Credibility Assessment,670,
paraphrase-MiniLM-L6-v2,3,Credibility Assessment,674,
paraphrase-MiniLM-L6-v2,3,Credibility Assessment,712,
paraphrase-MiniLM-L6-v2,3,Credibility Assessment,769,
paraphrase-MiniLM-L6-v2,3,Credibility Assessment,780,
paraphrase-MiniLM-L6-v2,3,Credibility Assessment,794,
paraphrase-MiniLM-L6-v2,3,Credibility Assessment,802,
paraphrase-MiniLM-L6-v2,3,Credibility Assessment,804,
paraphrase-MiniLM-L6-v2,3,Credibility Assessment,805,
paraphrase-MiniLM-L6-v2,4,Misinformation & Propaganda,52,
paraphrase-MiniLM-L6-v2,4,Misinformation & Propaganda,103,
paraphrase-MiniLM-L6-v2,4,Misinformation & Propaganda,104,
paraphrase-MiniLM-L6-v2,4,Misinformation & Propaganda,166,
paraphrase-MiniLM-L6-v2,4,Misinformation & Propaganda,189,
paraphrase-MiniLM-L6-v2,4,Misinformation & Propaganda,208,
paraphrase-MiniLM-L6-v2,4,Misinformation & Propaganda,210,
paraphrase-MiniLM-L6-v2,4,Misinformation & Propaganda,221,
paraphrase-MiniLM-L6-v2,4,Misinformation & Propaganda,228,
paraphrase-MiniLM-L6-v2,4,Misinformation & Propaganda,234,
paraphrase-MiniLM-L6-v2,4,Misinformation & Propaganda,349,
paraphrase-MiniLM-L6-v2,4,Misinformation & Propaganda,350,
paraphrase-MiniLM-L6-v2,4,Misinformation & Propaganda,369,
paraphrase-MiniLM-L6-v2,4,Misinformation & Propaganda,415,
paraphrase-MiniLM-L6-v2,4,Misinformation & Propaganda,560,
paraphrase-MiniLM-L6-v2,4,Misinformation & Propaganda,574,
paraphrase-MiniLM-L6-v2,4,Misinformation & Propaganda,581,
paraphrase-MiniLM-L6-v2,4,Misinformation & Propaganda,638,
paraphrase-MiniLM-L6-v2,5,Fact-Checking & Verification,43,
paraphrase-MiniLM-L6-v2,5,Fact-Checking & Verification,50,
paraphrase-MiniLM-L6-v2,5,Fact-Checking & Verification,188,
paraphrase-MiniLM-L6-v2,5,Fact-Checking & Verification,212,
paraphrase-MiniLM-L6-v2,5,Fact-Checking & Verification,328,
paraphrase-MiniLM-L6-v2,5,Fact-Checking & Verification,348,
