embedding_model,topic_id,topic_label,document_id,score
all-mpnet-base-v2,-1,Misinformation & Propaganda,738,
all-mpnet-base-v2,-1,Misinformation & Propaganda,741,
all-mpnet-base-v2,-1,Misinformation & Propaganda,742,
all-mpnet-base-v2,-1,Misinformation & Propaganda,751,
all-mpnet-base-v2,-1,Misinformation & Propaganda,754,
all-mpnet-base-v2,-1,Misinformation & Propaganda,762,
all-mpnet-base-v2,-1,Misinformation & Propaganda,764,
all-mpnet-base-v2,-1,Misinformation & Propaganda,766,
all-mpnet-base-v2,-1,Misinformation & Propaganda,770,
all-mpnet-base-v2,-1,Misinformation & Propaganda,774,
all-mpnet-base-v2,-1,Misinformation & Propaganda,776,
all-mpnet-base-v2,-1,Misinformation & Propaganda,778,
all-mpnet-base-v2,-1,Misinformation & Propaganda,780,
all-mpnet-base-v2,-1,Misinformation & Propaganda,783,
all-mpnet-base-v2,-1,Misinformation & Propaganda,790,
all-mpnet-base-v2,-1,Misinformation & Propaganda,791,
all-mpnet-base-v2,-1,Misinformation & Propaganda,792,
all-mpnet-base-v2,-1,Misinformation & Propaganda,797,
all-mpnet-base-v2,-1,Misinformation & Propaganda,798,
all-mpnet-base-v2,-1,Misinformation & Propaganda,803,
all-mpnet-base-v2,-1,Misinformation & Propaganda,806,
all-mpnet-base-v2,-1,Misinformation & Propaganda,807,
all-mpnet-base-v2,-1,Misinformation & Propaganda,808,
all-mpnet-base-v2,-1,Misinformation & Propaganda,810,
all-mpnet-base-v2,0,Misinformation & Propaganda,141,
all-mpnet-base-v2,0,Misinformation & Propaganda,150,
all-mpnet-base-v2,0,Misinformation & Propaganda,151,
all-mpnet-base-v2,0,Misinformation & Propaganda,154,
all-mpnet-base-v2,0,Misinformation & Propaganda,163,
all-mpnet-base-v2,0,Misinformation & Propaganda,261,
all-mpnet-base-v2,0,Misinformation & Propaganda,319,
all-mpnet-base-v2,0,Misinformation & Propaganda,321,
all-mpnet-base-v2,0,Misinformation & Propaganda,327,
all-mpnet-base-v2,0,Misinformation & Propaganda,339,
all-mpnet-base-v2,0,Misinformation & Propaganda,341,
all-mpnet-base-v2,0,Misinformation & Propaganda,376,
all-mpnet-base-v2,0,Misinformation & Propaganda,457,
all-mpnet-base-v2,0,Misinformation & Propaganda,458,
all-mpnet-base-v2,0,Misinformation & Propaganda,462,
all-mpnet-base-v2,0,Misinformation & Propaganda,557,
all-mpnet-base-v2,0,Misinformation & Propaganda,559,
all-mpnet-base-v2,0,Misinformation & Propaganda,717,
all-mpnet-base-v2,0,Misinformation & Propaganda,729,
all-mpnet-base-v2,0,Misinformation & Propaganda,732,
all-mpnet-base-v2,0,Misinformation & Propaganda,734,
all-mpnet-base-v2,0,Misinformation & Propaganda,760,
all-mpnet-base-v2,0,Misinformation & Propaganda,763,
all-mpnet-base-v2,0,Misinformation & Propaganda,767,
all-mpnet-base-v2,0,Misinformation & Propaganda,781,
all-mpnet-base-v2,0,Misinformation & Propaganda,788,
all-mpnet-base-v2,0,Misinformation & Propaganda,789,
all-mpnet-base-v2,1,Misinformation & Propaganda,8,
all-mpnet-base-v2,1,Misinformation & Propaganda,10,
all-mpnet-base-v2,1,Misinformation & Propaganda,21,
all-mpnet-base-v2,1,Misinformation & Propaganda,24,
all-mpnet-base-v2,1,Misinformation & Propaganda,26,
all-mpnet-base-v2,1,Misinformation & Propaganda,58,
all-mpnet-base-v2,1,Misinformation & Propaganda,95,
all-mpnet-base-v2,1,Misinformation & Propaganda,109,
all-mpnet-base-v2,1,Misinformation & Propaganda,118,
all-mpnet-base-v2,1,Misinformation & Propaganda,217,
all-mpnet-base-v2,1,Misinformation & Propaganda,238,
all-mpnet-base-v2,1,Misinformation & Propaganda,245,
all-mpnet-base-v2,1,Misinformation & Propaganda,284,
all-mpnet-base-v2,1,Misinformation & Propaganda,287,
all-mpnet-base-v2,1,Misinformation & Propaganda,298,
all-mpnet-base-v2,1,Misinformation & Propaganda,301,
all-mpnet-base-v2,1,Misinformation & Propaganda,334,
all-mpnet-base-v2,1,Misinformation & Propaganda,354,
all-mpnet-base-v2,1,Misinformation & Propaganda,375,
all-mpnet-base-v2,1,Misinformation & Propaganda,378,
all-mpnet-base-v2,1,Misinformation & Propaganda,416,
all-mpnet-base-v2,1,Misinformation & Propaganda,427,
all-mpnet-base-v2,1,Misinformation & Propaganda,441,
all-mpnet-base-v2,1,Misinformation & Propaganda,453,
all-mpnet-base-v2,1,Misinformation & Propaganda,479,
all-mpnet-base-v2,1,Misinformation & Propaganda,542,
all-mpnet-base-v2,2,Misinformation & Propaganda,29,
all-mpnet-base-v2,2,Misinformation & Propaganda,47,
all-mpnet-base-v2,2,Misinformation & Propaganda,92,
all-mpnet-base-v2,2,Misinformation & Propaganda,108,
all-mpnet-base-v2,2,Misinformation & Propaganda,295,
all-mpnet-base-v2,2,Misinformation & Propaganda,297,
all-mpnet-base-v2,2,Misinformation & Propaganda,300,
all-mpnet-base-v2,2,Misinformation & Propaganda,310,
all-mpnet-base-v2,2,Misinformation & Propaganda,335,
all-mpnet-base-v2,2,Misinformation & Propaganda,381,
all-mpnet-base-v2,2,Misinformation & Propaganda,438,
all-mpnet-base-v2,2,Misinformation & Propaganda,447,
all-mpnet-base-v2,2,Misinformation & Propaganda,450,
all-mpnet-base-v2,2,Misinformation & Propaganda,487,
all-mpnet-base-v2,2,Misinformation & Propaganda,518,
all-mpnet-base-v2,2,Misinformation & Propaganda,529,
all-mpnet-base-v2,2,Misinformation & Propaganda,533,
all-mpnet-base-v2,2,Misinformation & Propaganda,612,
all-mpnet-base-v2,3,Fact-Checking & Verification,0,
all-mpnet-base-v2,3,Fact-Checking & Verification,19,
all-mpnet-base-v2,3,Fact-Checking & Verification,43,
all-mpnet-base-v2,3,Fact-Checking & Verification,183,
all-mpnet-base-v2,3,Fact-Checking & Verification,212,
all-mpnet-base-v2,3,Fact-Checking & Verification,305,
all-mpnet-base-v2,3,Fact-Checking & Verification,348,
all-mpnet-base-v2,3,Fact-Checking & Verification,353,
all-mpnet-base-v2,3,Fact-Checking & Verification,366,
all-mpnet-base-v2,3,Fact-Checking & Verification,385,
all-mpnet-base-v2,3,Fact-Checking & Verification,446,
all-mpnet-base-v2,3,Fact-Checking & Verification,461,
all-mpnet-base-v2,3,Fact-Checking & Verification,473,
all-mpnet-base-v2,3,Fact-Checking & Verification,505,
all-mpnet-base-v2,3,Fact-Checking & Verification,637,
all-mpnet-base-v2,3,Fact-Checking & Verification,695,
all-mpnet-base-v2,3,Fact-Checking & Verification,737,
all-mpnet-base-v2,4,Journalism & Media Studies,14,
all-mpnet-base-v2,4,Journalism & Media Studies,34,
all-mpnet-base-v2,4,Journalism & Media Studies,71,
all-mpnet-base-v2,4,Journalism & Media Studies,100,
all-mpnet-base-v2,4,Journalism & Media Studies,138,
all-mpnet-base-v2,4,Journalism & Media Studies,140,
all-mpnet-base-v2,4,Journalism & Media Studies,156,
all-mpnet-base-v2,4,Journalism & Media Studies,172,
all-mpnet-base-v2,4,Journalism & Media Studies,182,
all-mpnet-base-v2,4,Journalism & Media Studies,190,
all-mpnet-base-v2,4,Journalism & Media Studies,332,
all-mpnet-base-v2,4,Journalism & Media Studies,340,
all-mpnet-base-v2,4,Journalism & Media Studies,384,
all-mpnet-base-v2,4,Journalism & Media Studies,399,
all-mpnet-base-v2,4,Journalism & Media Studies,475,
all-mpnet-base-v2,4,Journalism & Media Studies,556,
all-mpnet-base-v2,4,Journalism & Media Studies,600,
all-mpnet-base-v2,5,Fact-Checking & Verification,51,
all-mpnet-base-v2,5,Fact-Checking & Verification,54,
all-mpnet-base-v2,5,Fact-Checking & Verification,205,
all-mpnet-base-v2,5,Fact-Checking & Verification,225,
all-mpnet-base-v2,5,Fact-Checking & Verification,394,
all-mpnet-base-v2,5,Fact-Checking & Verification,480,
all-mpnet-base-v2,5,Fact-Checking & Verification,492,
all-mpnet-base-v2,5,Fact-Checking & Verification,496,
all-mpnet-base-v2,5,Fact-Checking & Verification,515,
all-mpnet-base-v2,5,Fact-Checking & Verification,593,
all-mpnet-base-v2,5,Fact-Checking & Verification,599,
all-mpnet-base-v2,5,Fact-Checking & Verification,650,
all-mpnet-base-v2,5,Fact-Checking & Verification,680,
all-mpnet-base-v2,5,Fact-Checking & Verification,681,
all-mpnet-base-v2,5,Fact-Checking & Verification,690,
all-mpnet-base-v2,5,Fact-Checking & Verification,708,
all-mpnet-base-v2,5,Fact-Checking & Verification,779,
all-mpnet-base-v2,6,Misinformation & Propaganda,136,
all-mpnet-base-v2,6,Misinformation & Propaganda,155,
all-mpnet-base-v2,6,Misinformation & Propaganda,160,
all-mpnet-base-v2,6,Misinformation & Propaganda,162,
all-mpnet-base-v2,6,Misinformation & Propaganda,193,
all-mpnet-base-v2,6,Misinformation & Propaganda,246,
all-mpnet-base-v2,6,Misinformation & Propaganda,258,
all-mpnet-base-v2,6,Misinformation & Propaganda,259,
all-mpnet-base-v2,6,Misinformation & Propaganda,337,
all-mpnet-base-v2,6,Misinformation & Propaganda,338,
all-mpnet-base-v2,6,Misinformation & Propaganda,342,
all-mpnet-base-v2,6,Misinformation & Propaganda,459,
all-mpnet-base-v2,6,Misinformation & Propaganda,464,
all-mpnet-base-v2,6,Misinformation & Propaganda,470,
all-mpnet-base-v2,6,Misinformation & Propaganda,522,
all-mpnet-base-v2,6,Misinformation & Propaganda,577,
all-mpnet-base-v2,7,Misinformation & Propaganda,11,
all-mpnet-base-v2,7,Misinformation & Propaganda,78,
all-mpnet-base-v2,7,Misinformation & Propaganda,120,
all-mpnet-base-v2,7,Misinformation & Propaganda,128,
all-mpnet-base-v2,7,Misinformation & Propaganda,186,
all-mpnet-base-v2,7,Misinformation & Propaganda,214,
all-mpnet-base-v2,7,Misinformation & Propaganda,218,
all-mpnet-base-v2,7,Misinformation & Propaganda,280,
all-mpnet-base-v2,7,Misinformation & Propaganda,283,
all-mpnet-base-v2,7,Misinformation & Propaganda,294,
all-mpnet-base-v2,7,Misinformation & Propaganda,302,
all-mpnet-base-v2,7,Misinformation & Propaganda,424,
all-mpnet-base-v2,7,Misinformation & Propaganda,444,
all-mpnet-base-v2,7,Misinformation & Propaganda,531,
all-mpnet-base-v2,7,Misinformation & Propaganda,573,
all-mpnet-base-v2,7,Misinformation & Propaganda,581,
all-mpnet-base-v2,8,Credibility Assessment,79,
all-mpnet-base-v2,8,Credibility Assessment,173,
all-mpnet-base-v2,8,Credibility Assessment,383,
all-mpnet-base-v2,8,Credibility Assessment,485,
all-mpnet-base-v2,8,Credibility Assessment,553,
all-mpnet-base-v2,8,Credibility Assessment,628,
all-mpnet-base-v2,8,Credibility Assessment,630,
all-mpnet-base-v2,8,Credibility Assessment,666,
all-mpnet-base-v2,8,Credibility Assessment,669,
all-mpnet-base-v2,8,Credibility Assessment,706,
all-mpnet-base-v2,8,Credibility Assessment,735,
all-mpnet-base-v2,8,Credibility Assessment,753,
all-mpnet-base-v2,8,Credibility Assessment,759,
all-mpnet-base-v2,8,Credibility Assessment,775,
all-mpnet-base-v2,8,Credibility Assessment,777,
all-mpnet-base-v2,8,Credibility Assessment,795,
all-mpnet-base-v2,9,Misinformation & Propaganda,22,
all-mpnet-base-v2,9,Misinformation & Propaganda,45,
all-mpnet-base-v2,9,Misinformation & Propaganda,49,
all-mpnet-base-v2,9,Misinformation & Propaganda,195,
all-mpnet-base-v2,9,Misinformation & Propaganda,210,
all-mpnet-base-v2,9,Misinformation & Propaganda,262,
all-mpnet-base-v2,9,Misinformation & Propaganda,264,
all-mpnet-base-v2,9,Misinformation & Propaganda,268,
all-mpnet-base-v2,9,Misinformation & Propaganda,359,
all-mpnet-base-v2,9,Misinformation & Propaganda,372,
all-mpnet-base-v2,9,Misinformation & Propaganda,386,
all-mpnet-base-v2,9,Misinformation & Propaganda,388,
all-mpnet-base-v2,9,Misinformation & Propaganda,537,
all-mpnet-base-v2,9,Misinformation & Propaganda,579,
all-mpnet-base-v2,9,Misinformation & Propaganda,583,
all-mpnet-base-v2,9,Misinformation & Propaganda,694,
all-mpnet-base-v2,10,"bias, analytical",52,
all-mpnet-base-v2,10,"bias, analytical",87,
all-mpnet-base-v2,10,"bias, analytical",123,
all-mpnet-base-v2,10,"bias, analytical",166,
all-mpnet-base-v2,10,"bias, analytical",234,
all-mpnet-base-v2,10,"bias, analytical",350,
all-mpnet-base-v2,10,"bias, analytical",362,
all-mpnet-base-v2,10,"bias, analytical",401,
all-mpnet-base-v2,10,"bias, analytical",405,
all-mpnet-base-v2,10,"bias, analytical",448,
all-mpnet-base-v2,10,"bias, analytical",476,
all-mpnet-base-v2,10,"bias, analytical",489,
all-mpnet-base-v2,10,"bias, analytical",525,
all-mpnet-base-v2,10,"bias, analytical",548,
all-mpnet-base-v2,10,"bias, analytical",667,
all-mpnet-base-v2,11,Credibility Assessment,407,
all-mpnet-base-v2,11,Credibility Assessment,433,
all-mpnet-base-v2,11,Credibility Assessment,564,
all-mpnet-base-v2,11,Credibility Assessment,614,
all-mpnet-base-v2,11,Credibility Assessment,645,
all-mpnet-base-v2,11,Credibility Assessment,671,
all-mpnet-base-v2,11,Credibility Assessment,672,
all-mpnet-base-v2,11,Credibility Assessment,674,
all-mpnet-base-v2,11,Credibility Assessment,712,
all-mpnet-base-v2,11,Credibility Assessment,731,
all-mpnet-base-v2,11,Credibility Assessment,733,
all-mpnet-base-v2,11,Credibility Assessment,769,
all-mpnet-base-v2,11,Credibility Assessment,773,
all-mpnet-base-v2,11,Credibility Assessment,802,
all-mpnet-base-v2,12,"statement, web",242,
all-mpnet-base-v2,12,"statement, web",243,
all-mpnet-base-v2,12,"statement, web",347,
all-mpnet-base-v2,12,"statement, web",509,
all-mpnet-base-v2,12,"statement, web",705,
all-mpnet-base-v2,12,"statement, web",714,
all-mpnet-base-v2,12,"statement, web",715,
all-mpnet-base-v2,12,"statement, web",768,
all-mpnet-base-v2,12,"statement, web",771,
all-mpnet-base-v2,12,"statement, web",772,
all-mpnet-base-v2,12,"statement, web",784,
all-mpnet-base-v2,12,"statement, web",786,
all-mpnet-base-v2,12,"statement, web",796,
all-mpnet-base-v2,12,"statement, web",805,
all-mpnet-base-v2,13,"medical, health",67,
all-mpnet-base-v2,13,"medical, health",82,
all-mpnet-base-v2,13,"medical, health",178,
all-mpnet-base-v2,13,"medical, health",180,
all-mpnet-base-v2,13,"medical, health",196,
all-mpnet-base-v2,13,"medical, health",203,
all-mpnet-base-v2,13,"medical, health",235,
all-mpnet-base-v2,13,"medical, health",387,
all-mpnet-base-v2,13,"medical, health",493,
all-mpnet-base-v2,13,"medical, health",508,
all-mpnet-base-v2,13,"medical, health",591,
all-mpnet-base-v2,13,"medical, health",631,
all-mpnet-base-v2,13,"medical, health",697,
all-mpnet-base-v2,13,"medical, health",785,
all-mpnet-base-v2,14,Fact-Checking & Verification,6,
all-mpnet-base-v2,14,Fact-Checking & Verification,16,
all-mpnet-base-v2,14,Fact-Checking & Verification,55,
all-mpnet-base-v2,14,Fact-Checking & Verification,197,
all-mpnet-base-v2,14,Fact-Checking & Verification,198,
all-mpnet-base-v2,14,Fact-Checking & Verification,204,
all-mpnet-base-v2,14,Fact-Checking & Verification,211,
all-mpnet-base-v2,14,Fact-Checking & Verification,368,
